"id","no","province","district","village_name","latitude","longitude","area_square_meter","hectares","shape_length","population"
2246,7415,"Daykundi","Shahristan","Baghe Mirasan","33.862220","66.237820","1963.34655500","196334.65550000","2.89261492",31413
2254,7638,"Farah","Bala Buluk","Baghe Rays","33.100900","63.116400","5450.51970900","545051.97090000","4.51693938",34258
2278,19887,"Kunar","Asadabad","Baghi Salar","34.842580","71.131200","84.16636541","8416.63654100","0.54470413",17492
2291,96,"Badakhshan","Argo","Bagh-i-Mobarak","37.051120","70.675360","1031.65695800","103165.69580000","1.88035696",21974
2301,796,"Badakhshan","Kishim","Bagh-i-Turk","36.709550","70.172780","777.29918900","77729.91890000","1.44383520",10969
2312,10031,"Ghazni","Jaghuri","Baghuchar","33.218200","67.456100","2136.83386600","213683.38660000","2.49381861",25537
2324,30340,"Zabul","Mizan","Bagwan","32.224000","66.495290","1107.90897000","110790.89700000","1.52103380",26355
2350,11553,"Ghor","Chaghcharan","Bahari Pain","34.461790","65.184200","7679.62477600","767962.47760000","6.43922221",3217
2359,17983,"Kandahar","Maywand","Bahlolzi","31.529500","64.943790","2858.35458400","285835.45840000","2.33120239",2445
2363,23404,"Nangarhar","Acheen","Bahramkhel","34.117300","70.675620","451.01565850","45101.56585000","1.02199565",35777
2369,3882,"Balkh","Kishindih","Bai Becha (1)","36.102680","67.094130","1228.42472500","122842.47250000","2.35435398",4682
2375,25136,"Paktika","Gomal","Ba'i Khan Kalay","32.261670","68.852320","4078.43259300","407843.25930000","3.28619789",30428
2382,49,"Badakhshan","Argo","Baim Cheshma","36.993330","70.429890","1031.65695800","103165.69580000","1.88035696",21122
2394,8276,"Farah","Shib Koh","Bajdeh","32.137090","61.695610","2738.48462700","273848.46270000","2.72198564",16171
2405,16184,"Jawzjan","Shibirghan","Bakawal Khorasan","36.663590","65.704490","2263.56982100","226356.98210000","2.49238610",6309
2416,25864,"Paktika","Ziruk","Bakhmala","33.164950","69.386640","220.76759590","22076.75959000","0.70433025",13907
2427,25488,"Paktika","Turwo","Bakhshi Kalay","31.779290","68.384800","1422.65946600","142265.94660000","1.97447592",13087
2443,2687,"Baghlan","Baghlani Jadid","Bakhyari Kandahari","36.535080","68.369720","2641.12697800","264112.69780000","2.68201759",25826
2447,23186,"Maydan Wardak","Saydabad","Bakorkhel","33.747180","68.540690","1123.81610400","112381.61040000","1.90142804",22588
2478,2005,"Badghis","Bala Murghab","Bala Panerak","35.515830","63.568360","4491.30951800","449130.95180000","4.10316880",4673
2490,17397,"Kandahar","Kandahar","Baladay (2)","31.498290","65.736690","777.88488230","77788.48823000","1.24918883",13928
2496,20967,"Laghman","Daulatshahi","Baladeh (2)","35.008490","70.080100","742.25854500","74225.85450000","1.32474429",24642
2506,10601,"Ghazni","Nawur","Bala-i-Gardan","33.623790","67.931390","5234.49395400","523449.39540000","4.13437227",38552
2517,24171,"Nangarhar","Shirzad","Balalkhel","34.222690","70.046490","471.44519090","47144.51909000","1.05226682",47930
2524,10366,"Ghazni","Malistan","Balandak Radzi","33.468300","67.426500","1763.78455200","176378.45520000","3.00602641",49097
2534,27436,"Parwan","Surkhi Parsa","Balaqal'a (2)","34.866890","68.725440","1164.35200300","116435.20030000","1.84946439",6884
2541,25649,"Paktika","Waza Khwa","Balawri","32.334790","68.313690","1768.63053300","176863.05330000","2.03341565",46226
2552,10206,"Ghazni","Malistan","Baldarghuqol","33.258210","67.195140","1763.78455200","176378.45520000","3.00602641",13295
2563,10011,"Ghazni","Jaghuri","Balinasokhta","33.199970","67.641300","2136.83386600","213683.38660000","2.49381861",9989
2566,11317,"Ghazni","Rashidan","Balkhyan","33.694890","68.194980","394.09053880","39409.05388000","0.90364711",37850
2571,7138,"Daykundi","Shahristan","Balna Tughay","33.603090","66.536290","1963.34655500","196334.65550000","2.89261492",28324
2586,6244,"Daykundi","Ishtarlay","Baloche Band","34.091090","66.306590","1359.71967600","135971.96760000","2.24047655",20189
2602,15982,"Jawzjan","Fayzabad","Baluchan","36.817700","66.453840","1160.02161000","116002.16100000","1.93105087",27057
2613,6022,"Daykundi","Gizab","Bambalestan","33.452590","66.631290","3636.41197800","363641.19780000","4.66451720",46546
2621,4323,"Bamyan","Kahmard","Banaq","35.320440","67.592240","1377.58818000","137758.81800000","2.13159629",23088
2634,24288,"Nangarhar","Surkh Rod","Banda-i-Bemaran","34.456530","70.343960","368.60799870","36860.79987000","0.95853581",36848
2645,24325,"Nimroz","Chahar Burjak","Bandare Shamali","30.295700","61.904600","21864.30200000","2186430.20000000","6.34806529",21007
2657,11839,"Ghor","Dawlat Yar","Bande Ali (2)","34.577390","65.805090","1639.29037200","163929.03720000","1.91875926",7146
2665,30634,"Zabul","Shahjoy","Bande Gerdenay","32.411390","67.496090","1721.10491200","172110.49120000","2.12445070",24923
2679,14416,"Hirat","Adraskan","Band-e Lakeh","33.468400","62.629500","10070.22117000","1007022.11700000","6.80518196",32113
2690,20177,"Kunar","Khas Kunar","Bando (Kawil Sabzawi)","34.625000","70.833340","365.88482180","36588.48218000","1.01811128",34809
2700,25155,"Paktika","Gomal","Bang","32.649160","68.762350","4078.43259300","407843.25930000","3.28619789",36663
2705,21781,"Maydan Wardak","Chaki Wardak","Bangeshay","34.111280","68.445290","1098.16345800","109816.34580000","1.76193871",21302
2713,22045,"Maydan Wardak","Hisa-I- Awali Bihsud","Bangiqol","34.456580","68.035390","1575.97127300","157597.12730000","2.02800873",44093
2718,3366,"Balkh","Balkh","Bangolya","36.692100","66.820880","511.14083460","51114.08346000","1.04087017",45303
2726,14102,"Hilmand","Nahri Sarraj","Bano Kalay","31.929810","64.814130","1542.71548500","154271.54850000","1.87399996",33433
2739,24981,"Paktika","Barmal","Baqirkhel","32.803780","69.359600","1285.40773800","128540.77380000","1.82346256",45703
2750,23725,"Nangarhar","Hesarak","Bar Ashpan","34.277490","69.904190","680.17696590","68017.69659000","1.61027081",37700
2759,19541,"Khost","Mosa Khail","Bar Cheshtun","33.538800","69.677190","430.16064920","43016.06492000","1.25145759",44449
2770,23192,"Maydan Wardak","Saydabad","Bar Jang Joy","33.764510","68.631420","1123.81610400","112381.61040000","1.90142804",8764
2780,17633,"Kandahar","Khakrez","Bar Karez","32.203990","65.465290","1616.32043000","161632.04300000","2.22657295",46267
2793,9111,"Ghazni","Andar","Bar Litap","33.263890","68.303200","715.62302400","71562.30240000","1.30813216",3742
2804,20271,"Kunar","Nurgal","Bar Nurgal","34.610040","70.773560","309.33695210","30933.69521000","0.76189319",38503
2812,30604,"Zabul","Shahjoy","Bar Sur Ghbarg","32.222800","67.387000","1721.10491200","172110.49120000","2.12445070",9415
2834,26216,"Paktya","Laja Ahmad Khail","Bara Sheshta","33.870600","69.659690","422.23853860","42223.85386000","1.10446176",34009
